name,registeredUsers,year,quarter,state
600100,26004,2018,2,tamil-nadu
641602,24485,2018,2,tamil-nadu
602105,23885,2018,2,tamil-nadu
635109,23421,2018,2,tamil-nadu
600042,21630,2018,2,tamil-nadu
600003,21275,2018,2,tamil-nadu
600056,20493,2018,2,tamil-nadu
600119,19870,2018,2,tamil-nadu
635126,19632,2018,2,tamil-nadu
600053,19366,2018,2,tamil-nadu
chennai,511138,2018,3,tamil-nadu
thiruvallur,381620,2018,3,tamil-nadu
chengalpattu,368413,2018,3,tamil-nadu
coimbatore,318461,2018,3,tamil-nadu
kancheepuram,239985,2018,3,tamil-nadu
tiruppur,172195,2018,3,tamil-nadu
salem,164489,2018,3,tamil-nadu
madurai,138064,2018,3,tamil-nadu
krishnagiri,128769,2018,3,tamil-nadu
tiruchirappalli,119661,2018,3,tamil-nadu
600100,32407,2018,3,tamil-nadu
641602,32062,2018,3,tamil-nadu
602105,30685,2018,3,tamil-nadu
635109,30342,2018,3,tamil-nadu
600042,27281,2018,3,tamil-nadu
600056,25710,2018,3,tamil-nadu
635126,25446,2018,3,tamil-nadu
600119,25310,2018,3,tamil-nadu
600003,25211,2018,3,tamil-nadu
600053,24350,2018,3,tamil-nadu
chennai,689276,2018,4,tamil-nadu
thiruvallur,514830,2018,4,tamil-nadu
chengalpattu,483785,2018,4,tamil-nadu
coimbatore,415090,2018,4,tamil-nadu
kancheepuram,318007,2018,4,tamil-nadu
tiruppur,227253,2018,4,tamil-nadu
salem,215365,2018,4,tamil-nadu
madurai,183206,2018,4,tamil-nadu
krishnagiri,172743,2018,4,tamil-nadu
tiruchirappalli,160006,2018,4,tamil-nadu
600100,42866,2018,4,tamil-nadu
641602,41636,2018,4,tamil-nadu
602105,40337,2018,4,tamil-nadu
635109,39553,2018,4,tamil-nadu
600042,35139,2018,4,tamil-nadu
600056,34394,2018,4,tamil-nadu
635126,33327,2018,4,tamil-nadu
600119,32763,2018,4,tamil-nadu
600053,32652,2018,4,tamil-nadu
600003,31780,2018,4,tamil-nadu
chennai,830586,2019,1,tamil-nadu
thiruvallur,625908,2019,1,tamil-nadu
chengalpattu,578045,2019,1,tamil-nadu
coimbatore,495350,2019,1,tamil-nadu
kancheepuram,385091,2019,1,tamil-nadu
tiruppur,273869,2019,1,tamil-nadu
salem,257624,2019,1,tamil-nadu
madurai,224783,2019,1,tamil-nadu
krishnagiri,212859,2019,1,tamil-nadu
tiruchirappalli,193798,2019,1,tamil-nadu
600100,51245,2019,1,tamil-nadu
641602,49716,2019,1,tamil-nadu
602105,48656,2019,1,tamil-nadu
635109,48062,2019,1,tamil-nadu
600042,41510,2019,1,tamil-nadu
600056,41450,2019,1,tamil-nadu
635126,40399,2019,1,tamil-nadu
600053,39199,2019,1,tamil-nadu
600119,38537,2019,1,tamil-nadu
600003,38221,2019,1,tamil-nadu
chennai,969955,2019,2,tamil-nadu
thiruvallur,733978,2019,2,tamil-nadu
chengalpattu,667137,2019,2,tamil-nadu
coimbatore,584160,2019,2,tamil-nadu
kancheepuram,447527,2019,2,tamil-nadu
tiruppur,324350,2019,2,tamil-nadu
salem,302033,2019,2,tamil-nadu
madurai,268420,2019,2,tamil-nadu
krishnagiri,252986,2019,2,tamil-nadu
tiruchirappalli,229886,2019,2,tamil-nadu
600100,59144,2019,2,tamil-nadu
641602,58046,2019,2,tamil-nadu
635109,56022,2019,2,tamil-nadu
602105,55771,2019,2,tamil-nadu
600003,51153,2019,2,tamil-nadu
600056,48134,2019,2,tamil-nadu
635126,47157,2019,2,tamil-nadu
600042,47069,2019,2,tamil-nadu
600053,45586,2019,2,tamil-nadu
600116,43913,2019,2,tamil-nadu
chennai,1090190,2019,3,tamil-nadu
thiruvallur,828137,2019,3,tamil-nadu
chengalpattu,744424,2019,3,tamil-nadu
coimbatore,669547,2019,3,tamil-nadu
kancheepuram,503192,2019,3,tamil-nadu
tiruppur,371296,2019,3,tamil-nadu
salem,342259,2019,3,tamil-nadu
madurai,305793,2019,3,tamil-nadu
krishnagiri,290478,2019,3,tamil-nadu
tiruchirappalli,261919,2019,3,tamil-nadu
641602,66075,2019,3,tamil-nadu
600100,65467,2019,3,tamil-nadu
635109,63628,2019,3,tamil-nadu
602105,62631,2019,3,tamil-nadu
600003,60506,2019,3,tamil-nadu
600056,54402,2019,3,tamil-nadu
635126,53597,2019,3,tamil-nadu
600042,51880,2019,3,tamil-nadu
600053,50908,2019,3,tamil-nadu
600116,49401,2019,3,tamil-nadu
chennai,1216610,2019,4,tamil-nadu
thiruvallur,934744,2019,4,tamil-nadu
chengalpattu,829575,2019,4,tamil-nadu
coimbatore,767480,2019,4,tamil-nadu
kancheepuram,564806,2019,4,tamil-nadu
tiruppur,427694,2019,4,tamil-nadu
salem,390301,2019,4,tamil-nadu
madurai,351234,2019,4,tamil-nadu
krishnagiri,335178,2019,4,tamil-nadu
tiruchirappalli,299366,2019,4,tamil-nadu
641602,75544,2019,4,tamil-nadu
600100,72286,2019,4,tamil-nadu
635109,72159,2019,4,tamil-nadu
602105,70089,2019,4,tamil-nadu
600003,67897,2019,4,tamil-nadu
600056,60936,2019,4,tamil-nadu
635126,60812,2019,4,tamil-nadu
600042,56848,2019,4,tamil-nadu
600053,56622,2019,4,tamil-nadu
600116,55253,2019,4,tamil-nadu
chennai,1340762,2020,1,tamil-nadu
thiruvallur,1041642,2020,1,tamil-nadu
chengalpattu,912587,2020,1,tamil-nadu
coimbatore,868832,2020,1,tamil-nadu
kancheepuram,626872,2020,1,tamil-nadu
tiruppur,488697,2020,1,tamil-nadu
salem,442045,2020,1,tamil-nadu
madurai,402474,2020,1,tamil-nadu
krishnagiri,379857,2020,1,tamil-nadu
tiruchirappalli,339829,2020,1,tamil-nadu
641602,85509,2020,1,tamil-nadu
635109,80309,2020,1,tamil-nadu
600100,78806,2020,1,tamil-nadu
602105,77276,2020,1,tamil-nadu
600003,74485,2020,1,tamil-nadu
635126,67464,2020,1,tamil-nadu
600056,67263,2020,1,tamil-nadu
600053,62400,2020,1,tamil-nadu
600042,61417,2020,1,tamil-nadu
600116,60816,2020,1,tamil-nadu
chennai,1436722,2020,2,tamil-nadu
thiruvallur,1140330,2020,2,tamil-nadu
chengalpattu,979769,2020,2,tamil-nadu
coimbatore,958191,2020,2,tamil-nadu
kancheepuram,678899,2020,2,tamil-nadu
tiruppur,550609,2020,2,tamil-nadu
salem,499360,2020,2,tamil-nadu
madurai,456527,2020,2,tamil-nadu
krishnagiri,424184,2020,2,tamil-nadu
tiruchirappalli,383178,2020,2,tamil-nadu
641602,95158,2020,2,tamil-nadu
635109,87458,2020,2,tamil-nadu
600100,83667,2020,2,tamil-nadu
602105,82779,2020,2,tamil-nadu
600003,77789,2020,2,tamil-nadu
635126,73063,2020,2,tamil-nadu
600056,72281,2020,2,tamil-nadu
600053,67058,2020,2,tamil-nadu
600116,65439,2020,2,tamil-nadu
600042,64796,2020,2,tamil-nadu
chennai,1566152,2020,3,tamil-nadu
thiruvallur,1260923,2020,3,tamil-nadu
coimbatore,1073680,2020,3,tamil-nadu
chengalpattu,1064263,2020,3,tamil-nadu
kancheepuram,744437,2020,3,tamil-nadu
tiruppur,625391,2020,3,tamil-nadu
salem,564858,2020,3,tamil-nadu
madurai,516447,2020,3,tamil-nadu
krishnagiri,480568,2020,3,tamil-nadu
tiruchirappalli,433221,2020,3,tamil-nadu
641602,107812,2020,3,tamil-nadu
635109,97699,2020,3,tamil-nadu
602105,90254,2020,3,tamil-nadu
600100,90250,2020,3,tamil-nadu
600003,81870,2020,3,tamil-nadu
635126,80964,2020,3,tamil-nadu
600056,78968,2020,3,tamil-nadu
600053,73528,2020,3,tamil-nadu
600116,71557,2020,3,tamil-nadu
600042,69297,2020,3,tamil-nadu
chennai,1731527,2020,4,tamil-nadu
thiruvallur,1408348,2020,4,tamil-nadu
coimbatore,1205249,2020,4,tamil-nadu
chengalpattu,1170720,2020,4,tamil-nadu
kancheepuram,829207,2020,4,tamil-nadu
tiruppur,710489,2020,4,tamil-nadu
salem,638883,2020,4,tamil-nadu
madurai,582252,2020,4,tamil-nadu
krishnagiri,545815,2020,4,tamil-nadu
tiruchirappalli,487716,2020,4,tamil-nadu
641602,121857,2020,4,tamil-nadu
635109,110280,2020,4,tamil-nadu
602105,100634,2020,4,tamil-nadu
600100,98526,2020,4,tamil-nadu
635126,90075,2020,4,tamil-nadu
600003,87638,2020,4,tamil-nadu
600056,87572,2020,4,tamil-nadu
600053,81716,2020,4,tamil-nadu
600116,79368,2020,4,tamil-nadu
600042,75433,2020,4,tamil-nadu
chennai,1865001,2021,1,tamil-nadu
thiruvallur,1522407,2021,1,tamil-nadu
coimbatore,1304141,2021,1,tamil-nadu
chengalpattu,1259678,2021,1,tamil-nadu
kancheepuram,895950,2021,1,tamil-nadu
tiruppur,772074,2021,1,tamil-nadu
salem,693137,2021,1,tamil-nadu
madurai,630685,2021,1,tamil-nadu
krishnagiri,592655,2021,1,tamil-nadu
tiruchirappalli,527667,2021,1,tamil-nadu
641602,132560,2021,1,tamil-nadu
635109,119256,2021,1,tamil-nadu
602105,109002,2021,1,tamil-nadu
600100,105601,2021,1,tamil-nadu
635126,97362,2021,1,tamil-nadu
600056,94311,2021,1,tamil-nadu
600003,93539,2021,1,tamil-nadu
600053,88146,2021,1,tamil-nadu
600116,85493,2021,1,tamil-nadu
600042,80853,2021,1,tamil-nadu
chennai,1988355,2021,2,tamil-nadu
thiruvallur,1626966,2021,2,tamil-nadu
coimbatore,1393621,2021,2,tamil-nadu
chengalpattu,1344163,2021,2,tamil-nadu
kancheepuram,957182,2021,2,tamil-nadu
tiruppur,828168,2021,2,tamil-nadu
salem,742566,2021,2,tamil-nadu
madurai,675035,2021,2,tamil-nadu
krishnagiri,635191,2021,2,tamil-nadu
tiruchirappalli,565156,2021,2,tamil-nadu
641602,141899,2021,2,tamil-nadu
635109,127444,2021,2,tamil-nadu
602105,116613,2021,2,tamil-nadu
600100,112485,2021,2,tamil-nadu
635126,103999,2021,2,tamil-nadu
600056,100579,2021,2,tamil-nadu
600003,99585,2021,2,tamil-nadu
600053,94042,2021,2,tamil-nadu
600116,91189,2021,2,tamil-nadu
600042,86035,2021,2,tamil-nadu
chennai,2124347,2021,3,tamil-nadu
thiruvallur,1744228,2021,3,tamil-nadu
coimbatore,1494350,2021,3,tamil-nadu
chengalpattu,1438295,2021,3,tamil-nadu
kancheepuram,1025651,2021,3,tamil-nadu
tiruppur,891753,2021,3,tamil-nadu
salem,798213,2021,3,tamil-nadu
madurai,725021,2021,3,tamil-nadu
krishnagiri,683549,2021,3,tamil-nadu
tiruchirappalli,607438,2021,3,tamil-nadu
641602,152392,2021,3,tamil-nadu
635109,136599,2021,3,tamil-nadu
602105,125331,2021,3,tamil-nadu
600100,120046,2021,3,tamil-nadu
635126,111400,2021,3,tamil-nadu
600056,107501,2021,3,tamil-nadu
600003,106261,2021,3,tamil-nadu
600053,100637,2021,3,tamil-nadu
600116,97574,2021,3,tamil-nadu
600042,91756,2021,3,tamil-nadu
chennai,2261346,2021,4,tamil-nadu
thiruvallur,1860992,2021,4,tamil-nadu
coimbatore,1594082,2021,4,tamil-nadu
chengalpattu,1532535,2021,4,tamil-nadu
kancheepuram,1094222,2021,4,tamil-nadu
tiruppur,954674,2021,4,tamil-nadu
salem,853064,2021,4,tamil-nadu
madurai,774490,2021,4,tamil-nadu
krishnagiri,731018,2021,4,tamil-nadu
tiruchirappalli,649095,2021,4,tamil-nadu
641602,162911,2021,4,tamil-nadu
635109,145634,2021,4,tamil-nadu
602105,133972,2021,4,tamil-nadu
600100,127705,2021,4,tamil-nadu
635126,118854,2021,4,tamil-nadu
600056,114499,2021,4,tamil-nadu
600003,113049,2021,4,tamil-nadu
600053,107237,2021,4,tamil-nadu
600116,103946,2021,4,tamil-nadu
600042,97578,2021,4,tamil-nadu
hyderabad,655175,2018,1,telangana
rangareddy,635175,2018,1,telangana
medchal malkajgiri,549429,2018,1,telangana
sangareddy,142807,2018,1,telangana
warangal urban,133840,2018,1,telangana
karimnagar,100028,2018,1,telangana
khammam,84941,2018,1,telangana
nalgonda,84459,2018,1,telangana
nizamabad,77516,2018,1,telangana
peddapalle,67418,2018,1,telangana
500072,105012,2018,1,telangana
505001,55361,2018,1,telangana
500018,50431,2018,1,telangana
500081,45422,2018,1,telangana
500039,44050,2018,1,telangana
500016,44047,2018,1,telangana
500032,43828,2018,1,telangana
500055,41831,2018,1,telangana
502032,41008,2018,1,telangana
500037,39329,2018,1,telangana
hyderabad,842483,2018,2,telangana
rangareddy,804959,2018,2,telangana
medchal malkajgiri,696211,2018,2,telangana
sangareddy,182673,2018,2,telangana
warangal urban,171260,2018,2,telangana
karimnagar,126122,2018,2,telangana
khammam,111361,2018,2,telangana
nalgonda,110668,2018,2,telangana
nizamabad,100652,2018,2,telangana
peddapalle,86033,2018,2,telangana
500072,129543,2018,2,telangana
505001,69318,2018,2,telangana
500018,63870,2018,2,telangana
500081,56358,2018,2,telangana
500039,55613,2018,2,telangana
500016,55227,2018,2,telangana
500032,54696,2018,2,telangana
500055,53532,2018,2,telangana
502032,50926,2018,2,telangana
500037,49738,2018,2,telangana
hyderabad,1024241,2018,3,telangana
rangareddy,963186,2018,3,telangana
medchal malkajgiri,828425,2018,3,telangana
sangareddy,220802,2018,3,telangana
warangal urban,199919,2018,3,telangana
karimnagar,148562,2018,3,telangana
khammam,135353,2018,3,telangana
nalgonda,134723,2018,3,telangana
nizamabad,120650,2018,3,telangana
peddapalle,102365,2018,3,telangana
500072,152034,2018,3,telangana
505001,80561,2018,3,telangana
500018,77041,2018,3,telangana
500081,67378,2018,3,telangana
500016,66636,2018,3,telangana
500032,66180,2018,3,telangana
500039,65591,2018,3,telangana
500055,64310,2018,3,telangana
500008,59887,2018,3,telangana
500037,59560,2018,3,telangana
hyderabad,1336872,2018,4,telangana
rangareddy,1217664,2018,4,telangana
medchal malkajgiri,1056739,2018,4,telangana
sangareddy,281038,2018,4,telangana
warangal urban,249500,2018,4,telangana
karimnagar,182600,2018,4,telangana
nalgonda,171002,2018,4,telangana
khammam,168485,2018,4,telangana
nizamabad,150190,2018,4,telangana
peddapalle,124191,2018,4,telangana
500072,188465,2018,4,telangana
500018,99797,2018,4,telangana
505001,98937,2018,4,telangana
500016,83751,2018,4,telangana
500081,83424,2018,4,telangana
500055,82804,2018,4,telangana
500039,82675,2018,4,telangana
500032,82107,2018,4,telangana
500008,77897,2018,4,telangana
500037,77674,2018,4,telangana
hyderabad,1638436,2019,1,telangana
rangareddy,1470874,2019,1,telangana
medchal malkajgiri,1279531,2019,1,telangana
sangareddy,346529,2019,1,telangana
warangal urban,301881,2019,1,telangana
karimnagar,218609,2019,1,telangana
nalgonda,211184,2019,1,telangana
khammam,206049,2019,1,telangana
nizamabad,186351,2019,1,telangana
siddipet,152281,2019,1,telangana
500072,221180,2019,1,telangana
500018,122206,2019,1,telangana
505001,117965,2019,1,telangana
500055,101115,2019,1,telangana
500039,99557,2019,1,telangana
500016,98286,2019,1,telangana
500081,96365,2019,1,telangana
500008,95864,2019,1,telangana
500032,95389,2019,1,telangana
500037,94815,2019,1,telangana
hyderabad,1856926,2019,2,telangana
rangareddy,1651300,2019,2,telangana
medchal malkajgiri,1428880,2019,2,telangana
sangareddy,395371,2019,2,telangana
warangal urban,342602,2019,2,telangana
karimnagar,246886,2019,2,telangana
nalgonda,243227,2019,2,telangana
khammam,239435,2019,2,telangana
nizamabad,217841,2019,2,telangana
siddipet,175413,2019,2,telangana
500072,242007,2019,2,telangana
500018,136968,2019,2,telangana
505001,132856,2019,2,telangana
500055,113344,2019,2,telangana
500039,110276,2019,2,telangana
500008,109098,2019,2,telangana
500016,107543,2019,2,telangana
500037,105786,2019,2,telangana
500081,104692,2019,2,telangana
500032,104250,2019,2,telangana
hyderabad,2071673,2019,3,telangana
rangareddy,1826019,2019,3,telangana
medchal malkajgiri,1572320,2019,3,telangana
sangareddy,441944,2019,3,telangana
warangal urban,381730,2019,3,telangana
karimnagar,274735,2019,3,telangana
nalgonda,274568,2019,3,telangana
khammam,270101,2019,3,telangana
nizamabad,248977,2019,3,telangana
siddipet,196397,2019,3,telangana
500072,261019,2019,3,telangana
500018,151140,2019,3,telangana
505001,147716,2019,3,telangana
500055,125011,2019,3,telangana
500008,122840,2019,3,telangana
500039,120841,2019,3,telangana
500037,116709,2019,3,telangana
500016,116204,2019,3,telangana
500032,112642,2019,3,telangana
500081,112128,2019,3,telangana
hyderabad,2283903,2019,4,telangana
rangareddy,2001437,2019,4,telangana
medchal malkajgiri,1714832,2019,4,telangana
sangareddy,493353,2019,4,telangana
warangal urban,421970,2019,4,telangana
nalgonda,312849,2019,4,telangana
karimnagar,305507,2019,4,telangana
khammam,304804,2019,4,telangana
nizamabad,284623,2019,4,telangana
siddipet,221164,2019,4,telangana
500072,279498,2019,4,telangana
500018,165518,2019,4,telangana
505001,163234,2019,4,telangana
500055,137330,2019,4,telangana
500008,136530,2019,4,telangana
500039,131225,2019,4,telangana
500037,127455,2019,4,telangana
500016,124539,2019,4,telangana
500032,120627,2019,4,telangana
502032,119900,2019,4,telangana
hyderabad,2483843,2020,1,telangana
rangareddy,2166829,2020,1,telangana
medchal malkajgiri,1845599,2020,1,telangana
sangareddy,542540,2020,1,telangana
warangal urban,457591,2020,1,telangana
nalgonda,351793,2020,1,telangana
khammam,340747,2020,1,telangana
karimnagar,334300,2020,1,telangana
nizamabad,320572,2020,1,telangana
siddipet,245168,2020,1,telangana
500072,296003,2020,1,telangana
500018,179037,2020,1,telangana
505001,177789,2020,1,telangana
500008,150197,2020,1,telangana
500055,148821,2020,1,telangana
500039,140426,2020,1,telangana
500037,137674,2020,1,telangana
500016,131969,2020,1,telangana
502032,128750,2020,1,telangana
500032,127812,2020,1,telangana
hyderabad,2653534,2020,2,telangana
rangareddy,2313748,2020,2,telangana
medchal malkajgiri,1963353,2020,2,telangana
sangareddy,593360,2020,2,telangana
warangal urban,495066,2020,2,telangana
nalgonda,393199,2020,2,telangana
khammam,380382,2020,2,telangana
karimnagar,362986,2020,2,telangana
nizamabad,362663,2020,2,telangana
siddipet,269076,2020,2,telangana
500072,309469,2020,2,telangana
505001,191796,2020,2,telangana
500018,190988,2020,2,telangana
500008,161851,2020,2,telangana
500055,158980,2020,2,telangana
500039,148574,2020,2,telangana
500037,147485,2020,2,telangana
502032,137595,2020,2,telangana
500016,137551,2020,2,telangana
506002,135673,2020,2,telangana
hyderabad,2875965,2020,3,telangana
rangareddy,2495699,2020,3,telangana
medchal malkajgiri,2111567,2020,3,telangana
sangareddy,649580,2020,3,telangana
warangal urban,535485,2020,3,telangana
nalgonda,435022,2020,3,telangana
khammam,421101,2020,3,telangana
nizamabad,405678,2020,3,telangana
karimnagar,394328,2020,3,telangana
bhadradri kothagudem,297785,2020,3,telangana
500072,328018,2020,3,telangana
505001,207595,2020,3,telangana
500018,206235,2020,3,telangana
500008,177153,2020,3,telangana
500055,171640,2020,3,telangana
500039,159071,2020,3,telangana
500037,158992,2020,3,telangana
502032,148439,2020,3,telangana
506002,146501,2020,3,telangana
500016,145433,2020,3,telangana
hyderabad,3142385,2020,4,telangana
rangareddy,2704868,2020,4,telangana
medchal malkajgiri,2282695,2020,4,telangana
sangareddy,711551,2020,4,telangana
warangal urban,579306,2020,4,telangana
nalgonda,478409,2020,4,telangana
khammam,461801,2020,4,telangana
nizamabad,449731,2020,4,telangana
karimnagar,428019,2020,4,telangana
bhadradri kothagudem,328326,2020,4,telangana
500072,350832,2020,4,telangana
505001,224585,2020,4,telangana
500018,223960,2020,4,telangana
500008,196413,2020,4,telangana
500055,185974,2020,4,telangana
500037,172249,2020,4,telangana
500039,170938,2020,4,telangana
502032,160918,2020,4,telangana
506002,158383,2020,4,telangana
500013,157587,2020,4,telangana
hyderabad,3379663,2021,1,telangana
rangareddy,2906635,2021,1,telangana
medchal malkajgiri,2450573,2021,1,telangana
sangareddy,767476,2021,1,telangana
warangal urban,620947,2021,1,telangana
nalgonda,517727,2021,1,telangana
khammam,497818,2021,1,telangana
nizamabad,485751,2021,1,telangana
karimnagar,459407,2021,1,telangana
bhadradri kothagudem,354847,2021,1,telangana
500072,375272,2021,1,telangana
505001,240644,2021,1,telangana
500018,240435,2021,1,telangana
500008,211989,2021,1,telangana
500055,200132,2021,1,telangana
500037,185174,2021,1,telangana
500039,183186,2021,1,telangana
502032,172567,2021,1,telangana
506002,169755,2021,1,telangana
500013,169256,2021,1,telangana
hyderabad,3598337,2021,2,telangana
rangareddy,3097973,2021,2,telangana
medchal malkajgiri,2611159,2021,2,telangana
sangareddy,820387,2021,2,telangana
warangal urban,661592,2021,2,telangana
nalgonda,555043,2021,2,telangana
khammam,532589,2021,2,telangana
nizamabad,518801,2021,2,telangana
karimnagar,490218,2021,2,telangana
bhadradri kothagudem,380059,2021,2,telangana
500072,398987,2021,2,telangana
505001,256261,2021,2,telangana
500018,255966,2021,2,telangana
500008,225800,2021,2,telangana
500055,213471,2021,2,telangana
500037,197484,2021,2,telangana
500039,195017,2021,2,telangana
502032,183754,2021,2,telangana
506002,180657,2021,2,telangana
500013,180244,2021,2,telangana
hyderabad,3839513,2021,3,telangana
rangareddy,3310906,2021,3,telangana
medchal malkajgiri,2790387,2021,3,telangana
sangareddy,880907,2021,3,telangana
warangal urban,707591,2021,3,telangana
nalgonda,598288,2021,3,telangana
khammam,572647,2021,3,telangana
nizamabad,556044,2021,3,telangana
karimnagar,524929,2021,3,telangana
bhadradri kothagudem,409224,2021,3,telangana
500072,425197,2021,3,telangana
505001,273576,2021,3,telangana
500018,273534,2021,3,telangana
500008,241011,2021,3,telangana
500055,228448,2021,3,telangana
500037,211348,2021,3,telangana
500039,208214,2021,3,telangana
502032,196266,2021,3,telangana
506002,193005,2021,3,telangana
500013,192437,2021,3,telangana
hyderabad,4081185,2021,4,telangana
rangareddy,3523496,2021,4,telangana
medchal malkajgiri,2969740,2021,4,telangana
sangareddy,940845,2021,4,telangana
warangal urban,753613,2021,4,telangana
nalgonda,641044,2021,4,telangana
khammam,612314,2021,4,telangana
nizamabad,593223,2021,4,telangana
karimnagar,559456,2021,4,telangana
bhadradri kothagudem,438017,2021,4,telangana
500072,451595,2021,4,telangana
500018,290965,2021,4,telangana
505001,290945,2021,4,telangana
500008,256260,2021,4,telangana
500055,243565,2021,4,telangana
500037,225355,2021,4,telangana
500039,221494,2021,4,telangana
502032,208820,2021,4,telangana
506002,205418,2021,4,telangana
500013,204597,2021,4,telangana
west tripura,27242,2018,1,tripura
south tripura,5361,2018,1,tripura
sepahijala,4664,2018,1,tripura
gomati,4509,2018,1,tripura
north tripura,4432,2018,1,tripura
dhalai,3448,2018,1,tripura
khowai,3017,2018,1,tripura
unakoti,2484,2018,1,tripura
799001,5309,2018,1,tripura
799003,3658,2018,1,tripura
799006,2495,2018,1,tripura
799007,2179,2018,1,tripura
799002,2177,2018,1,tripura
799004,1852,2018,1,tripura
799114,1733,2018,1,tripura
799102,1720,2018,1,tripura
799155,1491,2018,1,tripura
799205,1320,2018,1,tripura
west tripura,40345,2018,2,tripura
south tripura,8068,2018,2,tripura
sepahijala,7217,2018,2,tripura
gomati,6973,2018,2,tripura
north tripura,6702,2018,2,tripura
dhalai,5549,2018,2,tripura
khowai,4674,2018,2,tripura
unakoti,3841,2018,2,tripura
799001,7739,2018,2,tripura
799003,5560,2018,2,tripura
799006,3607,2018,2,tripura
799002,3184,2018,2,tripura
799007,3184,2018,2,tripura
799004,2819,2018,2,tripura
799114,2609,2018,2,tripura
799102,2582,2018,2,tripura
799155,2382,2018,2,tripura
799205,2016,2018,2,tripura
west tripura,53531,2018,3,tripura
south tripura,12286,2018,3,tripura
sepahijala,10803,2018,3,tripura
gomati,10168,2018,3,tripura
north tripura,9771,2018,3,tripura
dhalai,8039,2018,3,tripura
khowai,6816,2018,3,tripura
unakoti,5460,2018,3,tripura
799001,10116,2018,3,tripura
799003,7364,2018,3,tripura
799006,4766,2018,3,tripura
799002,4214,2018,3,tripura
799007,4058,2018,3,tripura
799155,3959,2018,3,tripura
799004,3792,2018,3,tripura
799102,3730,2018,3,tripura
799114,3713,2018,3,tripura
799205,2889,2018,3,tripura
west tripura,67549,2018,4,tripura
south tripura,16426,2018,4,tripura
sepahijala,14973,2018,4,tripura
gomati,13542,2018,4,tripura
north tripura,13150,2018,4,tripura
dhalai,10877,2018,4,tripura
khowai,9488,2018,4,tripura
unakoti,7260,2018,4,tripura
799001,12625,2018,4,tripura
799003,9212,2018,4,tripura
799006,6036,2018,4,tripura
799002,5315,2018,4,tripura
799155,5088,2018,4,tripura
799007,5022,2018,4,tripura
799102,4865,2018,4,tripura
799114,4862,2018,4,tripura
799004,4839,2018,4,tripura
799205,3760,2018,4,tripura
west tripura,79732,2019,1,tripura
south tripura,19784,2019,1,tripura
sepahijala,18086,2019,1,tripura
gomati,16370,2019,1,tripura
north tripura,15986,2019,1,tripura
dhalai,13219,2019,1,tripura
khowai,11327,2019,1,tripura
unakoti,8750,2019,1,tripura
799001,14805,2019,1,tripura
799003,10956,2019,1,tripura
799006,7047,2019,1,tripura
799002,6123,2019,1,tripura
799155,5854,2019,1,tripura
799114,5790,2019,1,tripura
799102,5778,2019,1,tripura
799007,5767,2019,1,tripura
799004,5621,2019,1,tripura
799205,4515,2019,1,tripura
west tripura,93241,2019,2,tripura
south tripura,23743,2019,2,tripura
sepahijala,21673,2019,2,tripura
north tripura,19505,2019,2,tripura
gomati,19437,2019,2,tripura
dhalai,15893,2019,2,tripura
khowai,13523,2019,2,tripura
unakoti,10629,2019,2,tripura
799001,16798,2019,2,tripura
799003,13483,2019,2,tripura
799006,8140,2019,2,tripura
799002,7125,2019,2,tripura
799102,6905,2019,2,tripura
799114,6796,2019,2,tripura
799155,6631,2019,2,tripura
799004,6606,2019,2,tripura
799007,6544,2019,2,tripura
799205,5381,2019,2,tripura
west tripura,104949,2019,3,tripura
south tripura,26573,2019,3,tripura
sepahijala,24332,2019,3,tripura
north tripura,22522,2019,3,tripura
gomati,21722,2019,3,tripura
dhalai,18140,2019,3,tripura
khowai,15092,2019,3,tripura
unakoti,12126,2019,3,tripura
799001,18755,2019,3,tripura
799003,15422,2019,3,tripura
799006,9187,2019,3,tripura
799002,8029,2019,3,tripura
799102,7680,2019,3,tripura
799114,7570,2019,3,tripura
799004,7391,2019,3,tripura
799007,7245,2019,3,tripura
799155,7186,2019,3,tripura
799205,6016,2019,3,tripura
west tripura,114108,2019,4,tripura
south tripura,29753,2019,4,tripura
sepahijala,27322,2019,4,tripura
north tripura,25703,2019,4,tripura
gomati,24160,2019,4,tripura
dhalai,20609,2019,4,tripura
khowai,16819,2019,4,tripura
unakoti,13824,2019,4,tripura
799001,20197,2019,4,tripura
799003,16676,2019,4,tripura
799006,9937,2019,4,tripura
799002,8739,2019,4,tripura
799102,8512,2019,4,tripura
799114,8365,2019,4,tripura
799004,8090,2019,4,tripura
799155,8025,2019,4,tripura
799007,7836,2019,4,tripura
799205,6624,2019,4,tripura
west tripura,124538,2020,1,tripura
south tripura,32716,2020,1,tripura
sepahijala,30379,2020,1,tripura
north tripura,28648,2020,1,tripura
gomati,26688,2020,1,tripura
dhalai,22808,2020,1,tripura
khowai,18592,2020,1,tripura
unakoti,15593,2020,1,tripura
799001,21861,2020,1,tripura
799003,18173,2020,1,tripura
799006,10847,2020,1,tripura
799002,9526,2020,1,tripura
799102,9306,2020,1,tripura
799114,9131,2020,1,tripura
799004,8844,2020,1,tripura
799155,8712,2020,1,tripura
799007,8417,2020,1,tripura
799205,7325,2020,1,tripura
west tripura,137156,2020,2,tripura
south tripura,36522,2020,2,tripura
sepahijala,35017,2020,2,tripura
north tripura,32851,2020,2,tripura
